time,equity
2026-03-24 22:15:00,234675.06395210282
2026-03-24 22:30:00,234675.06395210282
2026-03-24 22:45:00,234675.06395210282
2026-03-24 23:00:00,234675.06395210282
2026-03-24 23:15:00,234675.06395210282
2026-03-24 23:30:00,234675.06395210282
2026-03-24 23:45:00,234675.06395210282
2026-03-25 01:00:00,234675.06395210282
2026-03-25 01:15:00,234675.06395210282
2026-03-25 01:30:00,234675.06395210282
2026-03-25 01:45:00,234675.06395210282
2026-03-25 02:00:00,234675.06395210282
2026-03-25 02:15:00,234675.06395210282
2026-03-25 02:30:00,234675.06395210282
2026-03-25 02:45:00,234675.06395210282
2026-03-25 03:00:00,234675.06395210282
2026-03-25 03:15:00,234675.06395210282
2026-03-25 03:30:00,234675.06395210282
2026-03-25 03:45:00,234675.06395210282
2026-03-25 04:00:00,234675.06395210282
2026-03-25 04:15:00,234675.06395210282
2026-03-25 04:30:00,234675.06395210282
2026-03-25 04:45:00,234675.06395210282
2026-03-25 05:00:00,234675.06395210282
2026-03-25 05:15:00,234675.06395210282
2026-03-25 05:30:00,234675.06395210282
2026-03-25 05:45:00,234675.06395210282
2026-03-25 06:00:00,234675.06395210282
2026-03-25 06:15:00,234675.06395210282
2026-03-25 06:30:00,234675.06395210282
2026-03-25 06:45:00,234675.06395210282
2026-03-25 07:00:00,234675.06395210282
2026-03-25 07:15:00,234675.06395210282
2026-03-25 07:30:00,234675.06395210282
2026-03-25 07:45:00,234675.06395210282
2026-03-25 08:00:00,234675.06395210282
2026-03-25 08:15:00,234675.06395210282
2026-03-25 08:30:00,234675.06395210282
2026-03-25 08:45:00,234675.06395210282
2026-03-25 09:00:00,234675.06395210282
2026-03-25 09:15:00,234675.06395210282
2026-03-25 09:30:00,234675.06395210282
2026-03-25 09:45:00,234675.06395210282
2026-03-25 10:00:00,234675.06395210282
2026-03-25 10:15:00,234675.06395210282
2026-03-25 10:30:00,234675.06395210282
2026-03-25 10:45:00,234675.06395210282
2026-03-25 11:00:00,234675.06395210282
2026-03-25 11:15:00,234675.06395210282
2026-03-25 11:30:00,234675.06395210282
2026-03-25 11:45:00,234675.06395210282
2026-03-25 12:00:00,234675.06395210282
2026-03-25 12:15:00,234675.06395210282
2026-03-25 12:30:00,234675.06395210282
2026-03-25 12:45:00,234675.06395210282
2026-03-25 13:00:00,234675.06395210282
2026-03-25 13:15:00,234675.06395210282
2026-03-25 13:30:00,234675.06395210282
2026-03-25 13:45:00,234675.06395210282
2026-03-25 14:00:00,234675.06395210282
2026-03-25 14:15:00,234675.06395210282
2026-03-25 14:30:00,234675.06395210282
2026-03-25 14:45:00,234675.06395210282
2026-03-25 15:00:00,234675.06395210282
2026-03-25 15:15:00,234675.06395210282
2026-03-25 15:30:00,234675.06395210282
2026-03-25 15:45:00,234675.06395210282
2026-03-25 16:00:00,234675.06395210282
2026-03-25 16:15:00,234675.06395210282
2026-03-25 16:30:00,234675.06395210282
2026-03-25 16:45:00,234675.06395210282
2026-03-25 17:00:00,234675.06395210282
2026-03-25 17:15:00,234675.06395210282
2026-03-25 17:30:00,234675.06395210282
2026-03-25 17:45:00,234675.06395210282
2026-03-25 18:00:00,234675.06395210282
2026-03-25 18:15:00,234675.06395210282
2026-03-25 18:30:00,234675.06395210282
2026-03-25 18:45:00,234675.06395210282
2026-03-25 19:00:00,234675.06395210282
2026-03-25 19:15:00,234675.06395210282
2026-03-25 19:30:00,234675.06395210282
2026-03-25 19:45:00,234675.06395210282
2026-03-25 20:00:00,234675.06395210282
2026-03-25 20:15:00,234675.06395210282
2026-03-25 20:30:00,234675.06395210282
2026-03-25 20:45:00,234675.06395210282
2026-03-25 21:00:00,234675.06395210282
2026-03-25 21:15:00,234675.06395210282
2026-03-25 21:30:00,234675.06395210282
2026-03-25 21:45:00,234675.06395210282
2026-03-25 22:00:00,234675.06395210282
2026-03-25 22:15:00,234675.06395210282
2026-03-25 22:30:00,234675.06395210282
2026-03-25 22:45:00,234675.06395210282
2026-03-25 23:00:00,234675.06395210282
2026-03-25 23:15:00,234675.06395210282
2026-03-25 23:30:00,234675.06395210282
2026-03-25 23:45:00,234675.06395210282
2026-03-26 01:00:00,234675.06395210282
2026-03-26 01:15:00,234675.06395210282
2026-03-26 01:30:00,234675.06395210282
2026-03-26 01:45:00,234675.06395210282
2026-03-26 02:00:00,234675.06395210282
2026-03-26 02:15:00,234675.06395210282
2026-03-26 02:30:00,234675.06395210282
2026-03-26 02:45:00,234675.06395210282
2026-03-26 03:00:00,234675.06395210282
2026-03-26 03:15:00,234675.06395210282
2026-03-26 03:30:00,234675.06395210282
2026-03-26 03:45:00,234675.06395210282
2026-03-26 04:00:00,234675.06395210282
2026-03-26 04:15:00,234675.06395210282
2026-03-26 04:30:00,234675.06395210282
2026-03-26 04:45:00,234675.06395210282
2026-03-26 05:00:00,234675.06395210282
2026-03-26 05:15:00,234675.06395210282
2026-03-26 05:30:00,234675.06395210282
2026-03-26 05:45:00,234675.06395210282
2026-03-26 06:00:00,234675.06395210282
2026-03-26 06:15:00,234675.06395210282
2026-03-26 06:30:00,234675.06395210282
2026-03-26 06:45:00,234675.06395210282
2026-03-26 07:00:00,234675.06395210282
2026-03-26 07:15:00,234675.06395210282
2026-03-26 07:30:00,234675.06395210282
2026-03-26 07:45:00,234675.06395210282
2026-03-26 08:00:00,234675.06395210282
2026-03-26 08:15:00,234675.06395210282
2026-03-26 08:30:00,234675.06395210282
2026-03-26 08:45:00,234675.06395210282
2026-03-26 09:00:00,234675.06395210282
2026-03-26 09:15:00,234675.06395210282
2026-03-26 09:30:00,234675.06395210282
2026-03-26 09:45:00,234675.06395210282
2026-03-26 10:00:00,234675.06395210282
2026-03-26 10:15:00,234675.06395210282
2026-03-26 10:30:00,234675.06395210282
2026-03-26 10:45:00,234675.06395210282
2026-03-26 11:00:00,234675.06395210282
2026-03-26 11:15:00,234675.06395210282
2026-03-26 11:30:00,234675.06395210282
2026-03-26 11:45:00,234675.06395210282
2026-03-26 12:00:00,234675.06395210282
2026-03-26 12:15:00,234675.06395210282
2026-03-26 12:30:00,234675.06395210282
2026-03-26 12:45:00,234675.06395210282
2026-03-26 13:00:00,234675.06395210282
2026-03-26 13:15:00,234675.06395210282
2026-03-26 13:30:00,234675.06395210282
2026-03-26 13:45:00,234675.06395210282
2026-03-26 14:00:00,234675.06395210282
2026-03-26 14:15:00,234675.06395210282
2026-03-26 14:30:00,234675.06395210282
2026-03-26 14:45:00,234675.06395210282
2026-03-26 15:00:00,234675.06395210282
2026-03-26 15:15:00,234675.06395210282
2026-03-26 15:30:00,234675.06395210282
2026-03-26 15:45:00,234675.06395210282
2026-03-26 16:00:00,234675.06395210282
2026-03-26 16:15:00,234675.06395210282
2026-03-26 16:30:00,234675.06395210282
2026-03-26 16:45:00,234675.06395210282
2026-03-26 17:00:00,234675.06395210282
2026-03-26 17:15:00,234675.06395210282
2026-03-26 17:30:00,234675.06395210282
2026-03-26 17:45:00,234675.06395210282
2026-03-26 18:00:00,234675.06395210282
2026-03-26 18:15:00,234675.06395210282
2026-03-26 18:30:00,234675.06395210282
2026-03-26 18:45:00,234675.06395210282
2026-03-26 19:00:00,234675.06395210282
2026-03-26 19:15:00,234675.06395210282
2026-03-26 19:30:00,234675.06395210282
2026-03-26 19:45:00,234675.06395210282
2026-03-26 20:00:00,234675.06395210282
2026-03-26 20:15:00,234675.06395210282
2026-03-26 20:30:00,234675.06395210282
2026-03-26 20:45:00,234675.06395210282
2026-03-26 21:00:00,234675.06395210282
2026-03-26 21:15:00,234675.06395210282
2026-03-26 21:30:00,234675.06395210282
2026-03-26 21:45:00,234675.06395210282
2026-03-26 22:00:00,234675.06395210282
2026-03-26 22:15:00,234675.06395210282
2026-03-26 22:30:00,234675.06395210282
2026-03-26 22:45:00,234675.06395210282
2026-03-26 23:00:00,234675.06395210282
2026-03-26 23:15:00,234675.06395210282
2026-03-26 23:30:00,234675.06395210282
2026-03-26 23:45:00,234675.06395210282
2026-03-27 01:00:00,234675.06395210282
2026-03-27 01:15:00,234675.06395210282
2026-03-27 01:30:00,234675.06395210282
2026-03-27 01:45:00,234675.06395210282
2026-03-27 02:00:00,234675.06395210282
2026-03-27 02:15:00,234675.06395210282
2026-03-27 02:30:00,234675.06395210282
2026-03-27 02:45:00,234675.06395210282
2026-03-27 03:00:00,234675.06395210282
2026-03-27 03:15:00,234675.06395210282
2026-03-27 03:30:00,234675.06395210282
2026-03-27 03:45:00,234675.06395210282
2026-03-27 04:00:00,234675.06395210282
2026-03-27 04:15:00,234675.06395210282
2026-03-27 04:30:00,234675.06395210282
2026-03-27 04:45:00,234675.06395210282
2026-03-27 05:00:00,234675.06395210282
2026-03-27 05:15:00,234675.06395210282
2026-03-27 05:30:00,234675.06395210282
2026-03-27 05:45:00,234675.06395210282
2026-03-27 06:00:00,234675.06395210282
2026-03-27 06:15:00,234675.06395210282
2026-03-27 06:30:00,234675.06395210282
2026-03-27 06:45:00,234675.06395210282
2026-03-27 07:00:00,234675.06395210282
2026-03-27 07:15:00,234675.06395210282
2026-03-27 07:30:00,234675.06395210282
2026-03-27 07:45:00,234675.06395210282
2026-03-27 08:00:00,234675.06395210282
2026-03-27 08:15:00,234675.06395210282
2026-03-27 08:30:00,234675.06395210282
2026-03-27 08:45:00,234675.06395210282
2026-03-27 09:00:00,234675.06395210282
2026-03-27 09:15:00,234675.06395210282
2026-03-27 09:30:00,234675.06395210282
2026-03-27 09:45:00,234675.06395210282
2026-03-27 10:00:00,234675.06395210282
2026-03-27 10:15:00,234675.06395210282
2026-03-27 10:30:00,234675.06395210282
2026-03-27 10:45:00,234675.06395210282
2026-03-27 11:00:00,234675.06395210282
2026-03-27 11:15:00,234675.06395210282
2026-03-27 11:30:00,234675.06395210282
2026-03-27 11:45:00,234675.06395210282
2026-03-27 12:00:00,234675.06395210282
2026-03-27 12:15:00,234675.06395210282
2026-03-27 12:30:00,234675.06395210282
2026-03-27 12:45:00,234675.06395210282
2026-03-27 13:00:00,234675.06395210282
2026-03-27 13:15:00,234675.06395210282
2026-03-27 13:30:00,234675.06395210282
2026-03-27 13:45:00,234675.06395210282
2026-03-27 14:00:00,234675.06395210282
2026-03-27 14:15:00,234675.06395210282
2026-03-27 14:30:00,234675.06395210282
2026-03-27 14:45:00,234675.06395210282
2026-03-27 15:00:00,234675.06395210282
2026-03-27 15:15:00,234675.06395210282
2026-03-27 15:30:00,234675.06395210282
2026-03-27 15:45:00,234675.06395210282
2026-03-27 16:00:00,234675.06395210282
2026-03-27 16:15:00,234675.06395210282
2026-03-27 16:30:00,234675.06395210282
2026-03-27 16:45:00,234675.06395210282
2026-03-27 17:00:00,234675.06395210282
2026-03-27 17:15:00,234675.06395210282
2026-03-27 17:30:00,234675.06395210282
2026-03-27 17:45:00,234675.06395210282
2026-03-27 18:00:00,234675.06395210282
2026-03-27 18:15:00,234675.06395210282
2026-03-27 18:30:00,234675.06395210282
2026-03-27 18:45:00,234675.06395210282
2026-03-27 19:00:00,234675.06395210282
2026-03-27 19:15:00,234675.06395210282
2026-03-27 19:30:00,234675.06395210282
2026-03-27 19:45:00,234675.06395210282
2026-03-27 20:00:00,234675.06395210282
2026-03-27 20:15:00,234675.06395210282
2026-03-27 20:30:00,234675.06395210282
2026-03-27 20:45:00,234675.06395210282
2026-03-27 21:00:00,234675.06395210282
2026-03-27 21:15:00,234675.06395210282
2026-03-27 21:30:00,234675.06395210282
2026-03-27 21:45:00,234675.06395210282
2026-03-27 22:00:00,234675.06395210282
2026-03-27 22:15:00,234675.06395210282
2026-03-27 22:30:00,234675.06395210282
2026-03-27 22:45:00,234675.06395210282
2026-03-27 23:00:00,234675.06395210282
2026-03-27 23:15:00,234675.06395210282
2026-03-27 23:30:00,234675.06395210282
2026-03-27 23:45:00,234675.06395210282
2026-03-30 01:00:00,234675.06395210282
2026-03-30 01:15:00,234675.06395210282
2026-03-30 01:30:00,234675.06395210282
2026-03-30 01:45:00,234675.06395210282
2026-03-30 02:00:00,234675.06395210282
2026-03-30 02:15:00,234675.06395210282
2026-03-30 02:30:00,234675.06395210282
2026-03-30 02:45:00,234675.06395210282
2026-03-30 03:00:00,234675.06395210282
2026-03-30 03:15:00,234675.06395210282
2026-03-30 03:30:00,234675.06395210282
2026-03-30 03:45:00,234675.06395210282
2026-03-30 04:00:00,234675.06395210282
2026-03-30 04:15:00,234675.06395210282
2026-03-30 04:30:00,234675.06395210282
2026-03-30 04:45:00,234675.06395210282
2026-03-30 05:00:00,234675.06395210282
2026-03-30 05:15:00,234675.06395210282
2026-03-30 05:30:00,234675.06395210282
2026-03-30 05:45:00,234675.06395210282
2026-03-30 06:00:00,234675.06395210282
2026-03-30 06:15:00,234675.06395210282
2026-03-30 06:30:00,234675.06395210282
2026-03-30 06:45:00,234675.06395210282
2026-03-30 07:00:00,234675.06395210282
2026-03-30 07:15:00,234675.06395210282
2026-03-30 07:30:00,234675.06395210282
2026-03-30 07:45:00,234675.06395210282
2026-03-30 08:00:00,234675.06395210282
2026-03-30 08:15:00,234675.06395210282
2026-03-30 08:30:00,234675.06395210282
2026-03-30 08:45:00,234675.06395210282
2026-03-30 09:00:00,234675.06395210282
2026-03-30 09:15:00,234675.06395210282
2026-03-30 09:30:00,234675.06395210282
2026-03-30 09:45:00,234675.06395210282
2026-03-30 10:00:00,234675.06395210282
2026-03-30 10:15:00,234675.06395210282
2026-03-30 10:30:00,234675.06395210282
2026-03-30 10:45:00,234675.06395210282
2026-03-30 11:00:00,234675.06395210282
2026-03-30 11:15:00,234675.06395210282
2026-03-30 11:30:00,234675.06395210282
2026-03-30 11:45:00,234675.06395210282
2026-03-30 12:00:00,234675.06395210282
2026-03-30 12:15:00,234675.06395210282
2026-03-30 12:30:00,234675.06395210282
2026-03-30 12:45:00,234675.06395210282
2026-03-30 13:00:00,234675.06395210282
2026-03-30 13:15:00,234675.06395210282
2026-03-30 13:30:00,234675.06395210282
2026-03-30 13:45:00,234675.06395210282
2026-03-30 14:00:00,234675.06395210282
2026-03-30 14:15:00,234675.06395210282
2026-03-30 14:30:00,234675.06395210282
2026-03-30 14:45:00,234675.06395210282
2026-03-30 15:00:00,234675.06395210282
2026-03-30 15:15:00,234675.06395210282
2026-03-30 15:30:00,234675.06395210282
2026-03-30 15:45:00,234675.06395210282
2026-03-30 16:00:00,234675.06395210282
2026-03-30 16:15:00,234675.06395210282
2026-03-30 16:30:00,234675.06395210282
2026-03-30 16:45:00,234675.06395210282
2026-03-30 17:00:00,234675.06395210282
2026-03-30 17:15:00,234675.06395210282
2026-03-30 17:30:00,234675.06395210282
2026-03-30 17:45:00,234675.06395210282
2026-03-30 18:00:00,234675.06395210282
2026-03-30 18:15:00,234675.06395210282
2026-03-30 18:30:00,234675.06395210282
2026-03-30 18:45:00,234675.06395210282
2026-03-30 19:00:00,234675.06395210282
2026-03-30 19:15:00,234675.06395210282
2026-03-30 19:30:00,234675.06395210282
2026-03-30 19:45:00,234675.06395210282
2026-03-30 20:00:00,234675.06395210282
2026-03-30 20:15:00,234675.06395210282
2026-03-30 20:30:00,234675.06395210282
2026-03-30 20:45:00,234675.06395210282
2026-03-30 21:00:00,234675.06395210282
2026-03-30 21:15:00,234675.06395210282
2026-03-30 21:30:00,234675.06395210282
2026-03-30 21:45:00,234675.06395210282
2026-03-30 22:00:00,234675.06395210282
2026-03-30 22:15:00,234675.06395210282
2026-03-30 22:30:00,234675.06395210282
2026-03-30 22:45:00,234675.06395210282
2026-03-30 23:00:00,234675.06395210282
2026-03-30 23:15:00,234675.06395210282
2026-03-30 23:30:00,234675.06395210282
2026-03-30 23:45:00,234675.06395210282
2026-03-31 01:00:00,234675.06395210282
2026-03-31 01:15:00,234675.06395210282
2026-03-31 01:30:00,234675.06395210282
2026-03-31 01:45:00,234675.06395210282
2026-03-31 02:00:00,234675.06395210282
2026-03-31 02:15:00,234675.06395210282
2026-03-31 02:30:00,234675.06395210282
2026-03-31 02:45:00,234675.06395210282
2026-03-31 03:00:00,234675.06395210282
2026-03-31 03:15:00,234675.06395210282
2026-03-31 03:30:00,234675.06395210282
2026-03-31 03:45:00,234675.06395210282
2026-03-31 04:00:00,234675.06395210282
2026-03-31 04:15:00,234675.06395210282
2026-03-31 04:30:00,234675.06395210282
2026-03-31 04:45:00,234675.06395210282
2026-03-31 05:00:00,234675.06395210282
2026-03-31 05:15:00,234675.06395210282
2026-03-31 05:30:00,234675.06395210282
2026-03-31 05:45:00,234675.06395210282
2026-03-31 06:00:00,234675.06395210282
2026-03-31 06:15:00,234675.06395210282
2026-03-31 06:30:00,234675.06395210282
2026-03-31 06:45:00,234675.06395210282
2026-03-31 07:00:00,234675.06395210282
2026-03-31 07:15:00,234675.06395210282
2026-03-31 07:30:00,234675.06395210282
2026-03-31 07:45:00,234675.06395210282
2026-03-31 08:00:00,234675.06395210282
2026-03-31 08:15:00,234675.06395210282
2026-03-31 08:30:00,234675.06395210282
2026-03-31 08:45:00,234675.06395210282
2026-03-31 09:00:00,234675.06395210282
2026-03-31 09:15:00,234675.06395210282
2026-03-31 09:30:00,234675.06395210282
2026-03-31 09:45:00,234675.06395210282
2026-03-31 10:00:00,234675.06395210282
2026-03-31 10:15:00,234675.06395210282
2026-03-31 10:30:00,234675.06395210282
2026-03-31 10:45:00,234675.06395210282
2026-03-31 11:00:00,234675.06395210282
2026-03-31 11:15:00,234675.06395210282
2026-03-31 11:30:00,234675.06395210282
2026-03-31 11:45:00,234675.06395210282
2026-03-31 12:00:00,234675.06395210282
2026-03-31 12:15:00,234675.06395210282
2026-03-31 12:30:00,234675.06395210282
2026-03-31 12:45:00,234675.06395210282
2026-03-31 13:00:00,234675.06395210282
2026-03-31 13:15:00,234675.06395210282
2026-03-31 13:30:00,234675.06395210282
2026-03-31 13:45:00,234675.06395210282
2026-03-31 14:00:00,234675.06395210282
2026-03-31 14:15:00,234675.06395210282
2026-03-31 14:30:00,234675.06395210282
2026-03-31 14:45:00,234675.06395210282
2026-03-31 15:00:00,234675.06395210282
2026-03-31 15:15:00,234675.06395210282
2026-03-31 15:30:00,234675.06395210282
2026-03-31 15:45:00,234675.06395210282
2026-03-31 16:00:00,234675.06395210282
2026-03-31 16:15:00,234675.06395210282
2026-03-31 16:30:00,234675.06395210282
2026-03-31 16:45:00,234675.06395210282
2026-03-31 17:00:00,234675.06395210282
2026-03-31 17:15:00,234675.06395210282
2026-03-31 17:30:00,234675.06395210282
2026-03-31 17:45:00,234675.06395210282
2026-03-31 18:00:00,234675.06395210282
2026-03-31 18:15:00,234675.06395210282
2026-03-31 18:30:00,234675.06395210282
2026-03-31 18:45:00,234675.06395210282
2026-03-31 19:00:00,234675.06395210282
2026-03-31 19:15:00,234675.06395210282
2026-03-31 19:30:00,234675.06395210282
2026-03-31 19:45:00,234675.06395210282
2026-03-31 20:00:00,234675.06395210282
2026-03-31 20:15:00,234675.06395210282
2026-03-31 20:30:00,234675.06395210282
2026-03-31 20:45:00,234675.06395210282
2026-03-31 21:00:00,234675.06395210282
2026-03-31 21:15:00,234675.06395210282
2026-03-31 21:30:00,234675.06395210282
2026-03-31 21:45:00,234675.06395210282
2026-03-31 22:00:00,234675.06395210282
2026-03-31 22:15:00,234675.06395210282
2026-03-31 22:30:00,234675.06395210282
2026-03-31 22:45:00,234675.06395210282
2026-03-31 23:00:00,234675.06395210282
2026-03-31 23:15:00,234675.06395210282
2026-03-31 23:30:00,234675.06395210282
2026-03-31 23:45:00,234675.06395210282
2026-04-01 01:00:00,234675.06395210282
2026-04-01 01:15:00,234675.06395210282
2026-04-01 01:30:00,234675.06395210282
2026-04-01 01:45:00,234675.06395210282
2026-04-01 02:00:00,234675.06395210282
2026-04-01 02:15:00,234675.06395210282
2026-04-01 02:30:00,234675.06395210282
2026-04-01 02:45:00,234675.06395210282
2026-04-01 03:00:00,234675.06395210282
2026-04-01 03:15:00,234675.06395210282
2026-04-01 03:30:00,234675.06395210282
2026-04-01 03:45:00,234675.06395210282
2026-04-01 04:00:00,234675.06395210282
2026-04-01 04:15:00,234675.06395210282
2026-04-01 04:30:00,234675.06395210282
2026-04-01 04:45:00,234675.06395210282
2026-04-01 05:00:00,234675.06395210282
2026-04-01 05:15:00,234675.06395210282
2026-04-01 05:30:00,234675.06395210282
2026-04-01 05:45:00,234675.06395210282
2026-04-01 06:00:00,234675.06395210282
2026-04-01 06:15:00,234675.06395210282
2026-04-01 06:30:00,234675.06395210282
2026-04-01 06:45:00,234675.06395210282
2026-04-01 07:00:00,234675.06395210282
2026-04-01 07:15:00,234675.06395210282
2026-04-01 07:30:00,234675.06395210282
2026-04-01 07:45:00,234675.06395210282
2026-04-01 08:00:00,234675.06395210282
2026-04-01 08:15:00,234675.06395210282
2026-04-01 08:30:00,234675.06395210282
2026-04-01 08:45:00,234675.06395210282
2026-04-01 09:00:00,234675.06395210282
2026-04-01 09:15:00,234675.06395210282
2026-04-01 09:30:00,234675.06395210282
2026-04-01 09:45:00,234675.06395210282
2026-04-01 10:00:00,234675.06395210282
2026-04-01 10:15:00,234675.06395210282
2026-04-01 10:30:00,234675.06395210282
2026-04-01 10:45:00,234675.06395210282
2026-04-01 11:00:00,234675.06395210282
2026-04-01 11:15:00,234675.06395210282
2026-04-01 11:30:00,234675.06395210282
2026-04-01 11:45:00,234675.06395210282
2026-04-01 12:00:00,234675.06395210282
2026-04-01 12:15:00,234675.06395210282
2026-04-01 12:30:00,234675.06395210282
2026-04-01 12:45:00,234675.06395210282
2026-04-01 13:00:00,234675.06395210282
2026-04-01 13:15:00,234675.06395210282
2026-04-01 13:30:00,234675.06395210282
2026-04-01 13:45:00,234675.06395210282
2026-04-01 14:00:00,234675.06395210282
2026-04-01 14:15:00,234675.06395210282
2026-04-01 14:30:00,234675.06395210282
2026-04-01 14:45:00,234675.06395210282
2026-04-01 15:00:00,234675.06395210282
2026-04-01 15:15:00,234675.06395210282
2026-04-01 15:30:00,234675.06395210282
2026-04-01 15:45:00,234675.06395210282
2026-04-01 16:00:00,234675.06395210282
2026-04-01 16:15:00,234675.06395210282
2026-04-01 16:30:00,234675.06395210282
2026-04-01 16:45:00,234675.06395210282
2026-04-01 17:00:00,234675.06395210282
2026-04-01 17:15:00,234675.06395210282
2026-04-01 17:30:00,234675.06395210282
2026-04-01 17:45:00,234675.06395210282
2026-04-01 18:00:00,234675.06395210282
2026-04-01 18:15:00,234675.06395210282
2026-04-01 18:30:00,234675.06395210282
2026-04-01 18:45:00,234675.06395210282
2026-04-01 19:00:00,234675.06395210282
2026-04-01 19:15:00,234675.06395210282
2026-04-01 19:30:00,234675.06395210282
2026-04-01 19:45:00,234675.06395210282
2026-04-01 20:00:00,234675.06395210282
2026-04-01 20:15:00,234675.06395210282
2026-04-01 20:30:00,234675.06395210282
2026-04-01 20:45:00,234675.06395210282
2026-04-01 21:00:00,234675.06395210282
2026-04-01 21:15:00,234675.06395210282
2026-04-01 21:30:00,234675.06395210282
2026-04-01 21:45:00,234675.06395210282
2026-04-01 22:00:00,234675.06395210282
2026-04-01 22:15:00,234675.06395210282
2026-04-01 22:30:00,234675.06395210282
2026-04-01 22:45:00,234675.06395210282
2026-04-01 23:00:00,234675.06395210282
2026-04-01 23:15:00,234675.06395210282
2026-04-01 23:30:00,234675.06395210282
2026-04-01 23:45:00,234675.06395210282
2026-04-02 01:00:00,234675.06395210282
2026-04-02 01:15:00,234675.06395210282
2026-04-02 01:30:00,234675.06395210282
2026-04-02 01:45:00,234675.06395210282
2026-04-02 02:00:00,234675.06395210282
2026-04-02 02:15:00,234675.06395210282
2026-04-02 02:30:00,234675.06395210282
2026-04-02 02:45:00,234675.06395210282
2026-04-02 03:00:00,234675.06395210282
2026-04-02 03:15:00,234675.06395210282
2026-04-02 03:30:00,234675.06395210282
2026-04-02 03:45:00,234675.06395210282
2026-04-02 04:00:00,234675.06395210282
2026-04-02 04:15:00,234675.06395210282
2026-04-02 04:30:00,234675.06395210282
2026-04-02 04:45:00,234675.06395210282
2026-04-02 05:00:00,234675.06395210282
2026-04-02 05:15:00,234675.06395210282
2026-04-02 05:30:00,234675.06395210282
2026-04-02 05:45:00,234675.06395210282
2026-04-02 06:00:00,234675.06395210282
2026-04-02 06:15:00,234675.06395210282
2026-04-02 06:30:00,234675.06395210282
2026-04-02 06:45:00,234675.06395210282
2026-04-02 07:00:00,234675.06395210282
2026-04-02 07:15:00,234675.06395210282
2026-04-02 07:30:00,234675.06395210282
2026-04-02 07:45:00,234675.06395210282
2026-04-02 08:00:00,234675.06395210282
2026-04-02 08:15:00,234675.06395210282
2026-04-02 08:30:00,234675.06395210282
2026-04-02 08:45:00,234675.06395210282
2026-04-02 09:00:00,234675.06395210282
2026-04-02 09:15:00,234675.06395210282
2026-04-02 09:30:00,234675.06395210282
2026-04-02 09:45:00,234675.06395210282
2026-04-02 10:00:00,234675.06395210282
2026-04-02 10:15:00,234675.06395210282
2026-04-02 10:30:00,234675.06395210282
2026-04-02 10:45:00,234675.06395210282
2026-04-02 11:00:00,234675.06395210282
2026-04-02 11:15:00,234675.06395210282
2026-04-02 11:30:00,234675.06395210282
2026-04-02 11:45:00,234675.06395210282
2026-04-02 12:00:00,234675.06395210282
2026-04-02 12:15:00,234675.06395210282
2026-04-02 12:30:00,234675.06395210282
2026-04-02 12:45:00,234675.06395210282
2026-04-02 13:00:00,234675.06395210282
2026-04-02 13:15:00,234675.06395210282
2026-04-02 13:30:00,234675.06395210282
2026-04-02 13:45:00,234675.06395210282
2026-04-02 14:00:00,234675.06395210282
2026-04-02 14:15:00,234675.06395210282
2026-04-02 14:30:00,234675.06395210282
2026-04-02 14:45:00,234675.06395210282
2026-04-02 15:00:00,234675.06395210282
2026-04-02 15:15:00,234675.06395210282
2026-04-02 15:30:00,234675.06395210282
2026-04-02 15:45:00,234675.06395210282
2026-04-02 16:00:00,234675.06395210282
2026-04-02 16:15:00,234675.06395210282
2026-04-02 16:30:00,234675.06395210282
2026-04-02 16:45:00,234675.06395210282
2026-04-02 17:00:00,234675.06395210282
2026-04-02 17:15:00,234675.06395210282
2026-04-02 17:30:00,234675.06395210282
2026-04-02 17:45:00,234675.06395210282
2026-04-02 18:00:00,234675.06395210282
2026-04-02 18:15:00,234675.06395210282
2026-04-02 18:30:00,234675.06395210282
2026-04-02 18:45:00,234675.06395210282
2026-04-02 19:00:00,234675.06395210282
2026-04-02 19:15:00,234675.06395210282
2026-04-02 19:30:00,234675.06395210282
2026-04-02 19:45:00,234675.06395210282
2026-04-02 20:00:00,234675.06395210282
2026-04-02 20:15:00,234675.06395210282
2026-04-02 20:30:00,234675.06395210282
2026-04-02 20:45:00,234675.06395210282
2026-04-02 21:00:00,234675.06395210282
2026-04-02 21:15:00,234675.06395210282
2026-04-02 21:30:00,234675.06395210282
2026-04-02 21:45:00,234675.06395210282
2026-04-02 22:00:00,234675.06395210282
2026-04-02 22:15:00,234675.06395210282
2026-04-02 22:30:00,234675.06395210282
2026-04-02 22:45:00,234675.06395210282
2026-04-02 23:00:00,234675.06395210282
2026-04-02 23:15:00,234675.06395210282
2026-04-02 23:30:00,234675.06395210282
2026-04-02 23:45:00,234675.06395210282
2026-04-06 01:00:00,234675.06395210282
2026-04-06 01:15:00,234675.06395210282
2026-04-06 01:30:00,234675.06395210282
2026-04-06 01:45:00,234675.06395210282
2026-04-06 02:00:00,234675.06395210282
2026-04-06 02:15:00,234675.06395210282
2026-04-06 02:30:00,234675.06395210282
2026-04-06 02:45:00,234675.06395210282
2026-04-06 03:00:00,234675.06395210282
2026-04-06 03:15:00,234675.06395210282
2026-04-06 03:30:00,234675.06395210282
2026-04-06 03:45:00,234675.06395210282
2026-04-06 04:00:00,234675.06395210282
2026-04-06 04:15:00,234675.06395210282
2026-04-06 04:30:00,234675.06395210282
