time,equity
2025-09-07 20:45:00,124077363779.4192
2025-09-07 21:00:00,124077363779.4192
2025-09-07 21:15:00,124077363779.4192
2025-09-07 21:30:00,124077363779.4192
2025-09-07 21:45:00,124077363779.4192
2025-09-07 22:00:00,124077363779.4192
2025-09-07 22:15:00,124077363779.4192
2025-09-07 22:30:00,124077363779.4192
2025-09-07 22:45:00,124077363779.4192
2025-09-07 23:00:00,124077363779.4192
2025-09-07 23:15:00,124077363779.4192
2025-09-07 23:30:00,124077363779.4192
2025-09-07 23:45:00,124077363779.4192
2025-09-08 00:00:00,124077363779.4192
2025-09-08 00:15:00,124077363779.4192
2025-09-08 00:30:00,124077363779.4192
2025-09-08 00:45:00,124077363779.4192
2025-09-08 01:00:00,124077363779.4192
2025-09-08 01:15:00,124077363779.4192
2025-09-08 01:30:00,124077363779.4192
2025-09-08 01:45:00,124077363779.4192
2025-09-08 02:00:00,124077363779.4192
2025-09-08 02:15:00,124077363779.4192
2025-09-08 02:30:00,124077363779.4192
2025-09-08 02:45:00,124077363779.4192
2025-09-08 03:00:00,124077363779.4192
2025-09-08 03:15:00,124077363779.4192
2025-09-08 03:30:00,124077363779.4192
2025-09-08 03:45:00,124077363779.4192
2025-09-08 04:00:00,124077363779.4192
2025-09-08 04:15:00,124077363779.4192
2025-09-08 04:30:00,124077363779.4192
2025-09-08 04:45:00,124077363779.4192
2025-09-08 05:00:00,124077363779.4192
2025-09-08 05:15:00,124077363779.4192
2025-09-08 05:30:00,124077363779.4192
2025-09-08 05:45:00,124077363779.4192
2025-09-08 06:00:00,124077363779.4192
2025-09-08 06:15:00,124077363779.4192
2025-09-08 06:30:00,124077363779.4192
2025-09-08 06:45:00,124077363779.4192
2025-09-08 07:00:00,124077363779.4192
2025-09-08 07:15:00,124077363779.4192
2025-09-08 07:30:00,124077363779.4192
2025-09-08 07:45:00,124077363779.4192
2025-09-08 08:00:00,124077363779.4192
2025-09-08 08:15:00,124077363779.4192
2025-09-08 08:30:00,124077363779.4192
2025-09-08 08:45:00,124077363779.4192
2025-09-08 09:00:00,124077363779.4192
2025-09-08 09:15:00,124077363779.4192
2025-09-08 09:30:00,124077363779.4192
2025-09-08 09:45:00,124077363779.4192
2025-09-08 10:00:00,124077363779.4192
2025-09-08 10:15:00,124077363779.4192
2025-09-08 10:30:00,124077363779.4192
2025-09-08 10:45:00,124077363779.4192
2025-09-08 11:00:00,124077363779.4192
2025-09-08 11:15:00,124077363779.4192
2025-09-08 11:30:00,124077363779.4192
2025-09-08 11:45:00,124077363779.4192
2025-09-08 12:00:00,124077363779.4192
2025-09-08 12:15:00,124077363779.4192
2025-09-08 12:30:00,124077363779.4192
2025-09-08 12:45:00,124077363779.4192
2025-09-08 13:00:00,124077363779.4192
2025-09-08 13:15:00,124077363779.4192
2025-09-08 13:30:00,124077363779.4192
2025-09-08 13:45:00,124077363779.4192
2025-09-08 14:00:00,124077363779.4192
2025-09-08 14:15:00,124077363779.4192
2025-09-08 14:30:00,124077363779.4192
2025-09-08 14:45:00,124077363779.4192
2025-09-08 15:00:00,124077363779.4192
2025-09-08 15:15:00,124077363779.4192
2025-09-08 15:30:00,124077363779.4192
2025-09-08 15:45:00,124077363779.4192
2025-09-08 16:00:00,124077363779.4192
2025-09-08 16:15:00,124077363779.4192
2025-09-08 16:30:00,124077363779.4192
2025-09-08 16:45:00,124077363779.4192
2025-09-08 17:00:00,124077363779.4192
2025-09-08 17:15:00,124077363779.4192
2025-09-08 17:30:00,124077363779.4192
2025-09-08 17:45:00,124077363779.4192
2025-09-08 18:00:00,124077363779.4192
2025-09-08 18:15:00,124077363779.4192
2025-09-08 18:30:00,124077363779.4192
2025-09-08 18:45:00,124077363779.4192
2025-09-08 19:00:00,124077363779.4192
2025-09-08 19:15:00,124077363779.4192
2025-09-08 19:30:00,124077363779.4192
2025-09-08 19:45:00,124077363779.4192
2025-09-08 20:00:00,124077363779.4192
2025-09-08 20:15:00,124077363779.4192
2025-09-08 20:30:00,124077363779.4192
2025-09-08 20:45:00,124077363779.4192
2025-09-08 21:00:00,124077363779.4192
2025-09-08 21:15:00,124077363779.4192
2025-09-08 21:30:00,124077363779.4192
2025-09-08 21:45:00,124077363779.4192
2025-09-08 22:00:00,124077363779.4192
2025-09-08 22:15:00,124077363779.4192
2025-09-08 22:30:00,124077363779.4192
2025-09-08 22:45:00,124077363779.4192
2025-09-08 23:00:00,124077363779.4192
2025-09-08 23:15:00,124077363779.4192
2025-09-08 23:30:00,124077363779.4192
2025-09-08 23:45:00,124077363779.4192
2025-09-09 00:00:00,124077363779.4192
2025-09-09 00:15:00,124077363779.4192
2025-09-09 00:30:00,124077363779.4192
2025-09-09 00:45:00,124077363779.4192
2025-09-09 01:00:00,124077363779.4192
2025-09-09 01:15:00,124077363779.4192
2025-09-09 01:30:00,124077363779.4192
2025-09-09 01:45:00,124077363779.4192
2025-09-09 02:00:00,124077363779.4192
2025-09-09 02:15:00,124077363779.4192
2025-09-09 02:30:00,124077363779.4192
2025-09-09 02:45:00,124077363779.4192
2025-09-09 03:00:00,124077363779.4192
2025-09-09 03:15:00,124077363779.4192
2025-09-09 03:30:00,124077363779.4192
2025-09-09 03:45:00,124077363779.4192
2025-09-09 04:00:00,124077363779.4192
2025-09-09 04:15:00,124077363779.4192
2025-09-09 04:30:00,124077363779.4192
2025-09-09 04:45:00,124077363779.4192
2025-09-09 05:00:00,124077363779.4192
2025-09-09 05:15:00,124077363779.4192
2025-09-09 05:30:00,124077363779.4192
2025-09-09 05:45:00,124077363779.4192
2025-09-09 06:00:00,124077363779.4192
2025-09-09 06:15:00,124077363779.4192
2025-09-09 06:30:00,124077363779.4192
2025-09-09 06:45:00,124077363779.4192
2025-09-09 07:00:00,124077363779.4192
2025-09-09 07:15:00,124077363779.4192
2025-09-09 07:30:00,124077363779.4192
2025-09-09 07:45:00,124077363779.4192
2025-09-09 08:00:00,124077363779.4192
2025-09-09 08:15:00,124077363779.4192
2025-09-09 08:30:00,124077363779.4192
2025-09-09 08:45:00,124077363779.4192
2025-09-09 09:00:00,124077363779.4192
2025-09-09 09:15:00,124077363779.4192
2025-09-09 09:30:00,124077363779.4192
2025-09-09 09:45:00,124077363779.4192
2025-09-09 10:00:00,124077363779.4192
2025-09-09 10:15:00,124077363779.4192
2025-09-09 10:30:00,124077363779.4192
2025-09-09 10:45:00,124077363779.4192
2025-09-09 11:00:00,124077363779.4192
2025-09-09 11:15:00,124077363779.4192
2025-09-09 11:30:00,124077363779.4192
2025-09-09 11:45:00,124077363779.4192
2025-09-09 12:00:00,124077363779.4192
2025-09-09 12:15:00,124077363779.4192
2025-09-09 12:30:00,124077363779.4192
2025-09-09 12:45:00,124077363779.4192
2025-09-09 13:00:00,124077363779.4192
2025-09-09 13:15:00,124077363779.4192
2025-09-09 13:30:00,124077363779.4192
2025-09-09 13:45:00,124077363779.4192
2025-09-09 14:00:00,124077363779.4192
2025-09-09 14:15:00,124077363779.4192
2025-09-09 14:30:00,124077363779.4192
2025-09-09 14:45:00,124077363779.4192
2025-09-09 15:00:00,124077363779.4192
2025-09-09 15:15:00,124077363779.4192
2025-09-09 15:30:00,124077363779.4192
2025-09-09 15:45:00,124077363779.4192
2025-09-09 16:00:00,124077363779.4192
2025-09-09 16:15:00,124077363779.4192
2025-09-09 16:30:00,124077363779.4192
2025-09-09 16:45:00,124077363779.4192
2025-09-09 17:00:00,124077363779.4192
2025-09-09 17:15:00,124077363779.4192
2025-09-09 17:30:00,124077363779.4192
2025-09-09 17:45:00,124077363779.4192
2025-09-09 18:00:00,124077363779.4192
2025-09-09 18:15:00,124077363779.4192
2025-09-09 18:30:00,124077363779.4192
2025-09-09 18:45:00,124077363779.4192
2025-09-09 19:00:00,124077363779.4192
2025-09-09 19:15:00,124077363779.4192
2025-09-09 19:30:00,124077363779.4192
2025-09-09 19:45:00,124077363779.4192
2025-09-09 20:00:00,124077363779.4192
2025-09-09 20:15:00,124077363779.4192
2025-09-09 20:30:00,124077363779.4192
2025-09-09 20:45:00,124077363779.4192
2025-09-09 21:00:00,124077363779.4192
2025-09-09 21:15:00,124077363779.4192
2025-09-09 21:30:00,124077363779.4192
2025-09-09 21:45:00,124077363779.4192
2025-09-09 22:00:00,124077363779.4192
2025-09-09 22:15:00,124077363779.4192
2025-09-09 22:30:00,124077363779.4192
2025-09-09 22:45:00,124077363779.4192
2025-09-09 23:00:00,124077363779.4192
2025-09-09 23:15:00,124077363779.4192
2025-09-09 23:30:00,124077363779.4192
2025-09-09 23:45:00,124077363779.4192
2025-09-10 00:00:00,124077363779.4192
2025-09-10 00:15:00,124077363779.4192
2025-09-10 00:30:00,124077363779.4192
2025-09-10 00:45:00,124077363779.4192
2025-09-10 01:00:00,124077363779.4192
2025-09-10 01:15:00,124077363779.4192
2025-09-10 01:30:00,124077363779.4192
2025-09-10 01:45:00,124077363779.4192
2025-09-10 02:00:00,124077363779.4192
2025-09-10 02:15:00,124077363779.4192
2025-09-10 02:30:00,124077363779.4192
2025-09-10 02:45:00,124077363779.4192
2025-09-10 03:00:00,124077363779.4192
2025-09-10 03:15:00,124077363779.4192
2025-09-10 03:30:00,124077363779.4192
2025-09-10 03:45:00,124077363779.4192
2025-09-10 04:00:00,124077363779.4192
2025-09-10 04:15:00,124077363779.4192
2025-09-10 04:30:00,124077363779.4192
2025-09-10 04:45:00,124077363779.4192
2025-09-10 05:00:00,124077363779.4192
2025-09-10 05:15:00,124077363779.4192
2025-09-10 05:30:00,124077363779.4192
2025-09-10 05:45:00,124077363779.4192
2025-09-10 06:00:00,124077363779.4192
2025-09-10 06:15:00,124077363779.4192
2025-09-10 06:30:00,124077363779.4192
2025-09-10 06:45:00,124077363779.4192
2025-09-10 07:00:00,124077363779.4192
2025-09-10 07:15:00,124077363779.4192
2025-09-10 07:30:00,124077363779.4192
2025-09-10 07:45:00,124077363779.4192
2025-09-10 08:00:00,124077363779.4192
2025-09-10 08:15:00,124077363779.4192
2025-09-10 08:30:00,124077363779.4192
2025-09-10 08:45:00,124077363779.4192
2025-09-10 09:00:00,124077363779.4192
2025-09-10 09:15:00,124077363779.4192
2025-09-10 09:30:00,124077363779.4192
2025-09-10 09:45:00,124077363779.4192
2025-09-10 10:00:00,124077363779.4192
2025-09-10 10:15:00,124077363779.4192
2025-09-10 10:30:00,124077363779.4192
2025-09-10 10:45:00,124077363779.4192
2025-09-10 11:00:00,124077363779.4192
2025-09-10 11:15:00,124077363779.4192
2025-09-10 11:30:00,124077363779.4192
2025-09-10 11:45:00,124077363779.4192
2025-09-10 12:00:00,124077363779.4192
2025-09-10 12:15:00,124077363779.4192
2025-09-10 12:30:00,124077363779.4192
2025-09-10 12:45:00,124077363779.4192
2025-09-10 13:00:00,124077363779.4192
2025-09-10 13:15:00,124077363779.4192
2025-09-10 13:30:00,124077363779.4192
2025-09-10 13:45:00,124077363779.4192
2025-09-10 14:00:00,124077363779.4192
2025-09-10 14:15:00,124077363779.4192
2025-09-10 14:30:00,124077363779.4192
2025-09-10 14:45:00,124077363779.4192
2025-09-10 15:00:00,124077363779.4192
2025-09-10 15:15:00,124077363779.4192
2025-09-10 15:30:00,124077363779.4192
2025-09-10 15:45:00,124077363779.4192
2025-09-10 16:00:00,124077363779.4192
2025-09-10 16:15:00,124077363779.4192
2025-09-10 16:30:00,124077363779.4192
2025-09-10 16:45:00,124077363779.4192
2025-09-10 17:00:00,124077363779.4192
2025-09-10 17:15:00,124077363779.4192
2025-09-10 17:30:00,124077363779.4192
2025-09-10 17:45:00,124077363779.4192
2025-09-10 18:00:00,124077363779.4192
2025-09-10 18:15:00,124077363779.4192
2025-09-10 18:30:00,124077363779.4192
2025-09-10 18:45:00,124077363779.4192
2025-09-10 19:00:00,124077363779.4192
2025-09-10 19:15:00,124077363779.4192
2025-09-10 19:30:00,124077363779.4192
2025-09-10 19:45:00,124077363779.4192
2025-09-10 20:00:00,124077363779.4192
2025-09-10 20:15:00,124077363779.4192
2025-09-10 20:30:00,124077363779.4192
2025-09-10 20:45:00,124077363779.4192
2025-09-10 21:00:00,124077363779.4192
2025-09-10 21:15:00,124077363779.4192
2025-09-10 21:30:00,124077363779.4192
2025-09-10 21:45:00,124077363779.4192
2025-09-10 22:00:00,124077363779.4192
2025-09-10 22:15:00,124077363779.4192
2025-09-10 22:30:00,124077363779.4192
2025-09-10 22:45:00,124077363779.4192
2025-09-10 23:00:00,124077363779.4192
2025-09-10 23:15:00,124077363779.4192
2025-09-10 23:30:00,124077363779.4192
2025-09-10 23:45:00,124077363779.4192
2025-09-11 00:00:00,124077363779.4192
2025-09-11 00:15:00,124077363779.4192
2025-09-11 00:30:00,124077363779.4192
2025-09-11 00:45:00,124077363779.4192
2025-09-11 01:00:00,124077363779.4192
2025-09-11 01:15:00,124077363779.4192
2025-09-11 01:30:00,124077363779.4192
2025-09-11 01:45:00,124077363779.4192
2025-09-11 02:00:00,124077363779.4192
2025-09-11 02:15:00,124077363779.4192
2025-09-11 02:30:00,124077363779.4192
2025-09-11 02:45:00,124077363779.4192
2025-09-11 03:00:00,124077363779.4192
2025-09-11 03:15:00,124077363779.4192
2025-09-11 03:30:00,124077363779.4192
2025-09-11 03:45:00,124077363779.4192
2025-09-11 04:00:00,124077363779.4192
2025-09-11 04:15:00,124077363779.4192
2025-09-11 04:30:00,124077363779.4192
2025-09-11 04:45:00,124077363779.4192
2025-09-11 05:00:00,124077363779.4192
2025-09-11 05:15:00,124077363779.4192
2025-09-11 05:30:00,124077363779.4192
2025-09-11 05:45:00,124077363779.4192
2025-09-11 06:00:00,124077363779.4192
2025-09-11 06:15:00,124077363779.4192
2025-09-11 06:30:00,124077363779.4192
2025-09-11 06:45:00,124077363779.4192
2025-09-11 07:00:00,124077363779.4192
2025-09-11 07:15:00,124077363779.4192
2025-09-11 07:30:00,124077363779.4192
2025-09-11 07:45:00,124077363779.4192
2025-09-11 08:00:00,124077363779.4192
2025-09-11 08:15:00,124077363779.4192
2025-09-11 08:30:00,124077363779.4192
2025-09-11 08:45:00,124077363779.4192
2025-09-11 09:00:00,124077363779.4192
2025-09-11 09:15:00,124077363779.4192
2025-09-11 09:30:00,124077363779.4192
2025-09-11 09:45:00,124077363779.4192
2025-09-11 10:00:00,124077363779.4192
2025-09-11 10:15:00,124077363779.4192
2025-09-11 10:30:00,124077363779.4192
2025-09-11 10:45:00,124077363779.4192
2025-09-11 11:00:00,124077363779.4192
2025-09-11 11:15:00,124077363779.4192
2025-09-11 11:30:00,124077363779.4192
2025-09-11 11:45:00,124077363779.4192
2025-09-11 12:00:00,124077363779.4192
2025-09-11 12:15:00,124077363779.4192
2025-09-11 12:30:00,124077363779.4192
2025-09-11 12:45:00,124077363779.4192
2025-09-11 13:00:00,124077363779.4192
2025-09-11 13:15:00,124077363779.4192
2025-09-11 13:30:00,124077363779.4192
2025-09-11 13:45:00,124077363779.4192
2025-09-11 14:00:00,124077363779.4192
2025-09-11 14:15:00,124077363779.4192
2025-09-11 14:30:00,124077363779.4192
2025-09-11 14:45:00,124077363779.4192
2025-09-11 15:00:00,124077363779.4192
2025-09-11 15:15:00,124077363779.4192
2025-09-11 15:30:00,124077363779.4192
2025-09-11 15:45:00,124077363779.4192
2025-09-11 16:00:00,124077363779.4192
2025-09-11 16:15:00,124077363779.4192
2025-09-11 16:30:00,124077363779.4192
2025-09-11 16:45:00,124077363779.4192
2025-09-11 17:00:00,124077363779.4192
2025-09-11 17:15:00,124077363779.4192
2025-09-11 17:30:00,124077363779.4192
2025-09-11 17:45:00,124077363779.4192
2025-09-11 18:00:00,124077363779.4192
2025-09-11 18:15:00,124077363779.4192
2025-09-11 18:30:00,124077363779.4192
2025-09-11 18:45:00,124077363779.4192
2025-09-11 19:00:00,124077363779.4192
2025-09-11 19:15:00,124077363779.4192
2025-09-11 19:30:00,124077363779.4192
2025-09-11 19:45:00,124077363779.4192
2025-09-11 20:00:00,124077363779.4192
2025-09-11 20:15:00,124077363779.4192
2025-09-11 20:30:00,124077363779.4192
2025-09-11 20:45:00,124077363779.4192
2025-09-11 21:00:00,124077363779.4192
2025-09-11 21:15:00,124077363779.4192
2025-09-11 21:30:00,124077363779.4192
2025-09-11 21:45:00,124077363779.4192
2025-09-11 22:00:00,124077363779.4192
2025-09-11 22:15:00,124077363779.4192
2025-09-11 22:30:00,124077363779.4192
2025-09-11 22:45:00,124077363779.4192
2025-09-11 23:00:00,124077363779.4192
2025-09-11 23:15:00,124077363779.4192
2025-09-11 23:30:00,124077363779.4192
2025-09-11 23:45:00,124077363779.4192
2025-09-12 00:00:00,124077363779.4192
2025-09-12 00:15:00,124077363779.4192
2025-09-12 00:30:00,124077363779.4192
2025-09-12 00:45:00,124077363779.4192
2025-09-12 01:00:00,124077363779.4192
2025-09-12 01:15:00,124077363779.4192
2025-09-12 01:30:00,124077363779.4192
2025-09-12 01:45:00,124077363779.4192
2025-09-12 02:00:00,124077363779.4192
2025-09-12 02:15:00,124077363779.4192
2025-09-12 02:30:00,124077363779.4192
2025-09-12 02:45:00,124077363779.4192
2025-09-12 03:00:00,124077363779.4192
2025-09-12 03:15:00,124077363779.4192
2025-09-12 03:30:00,124077363779.4192
2025-09-12 03:45:00,124077363779.4192
2025-09-12 04:00:00,124077363779.4192
2025-09-12 04:15:00,124077363779.4192
2025-09-12 04:30:00,124077363779.4192
2025-09-12 04:45:00,124077363779.4192
2025-09-12 05:00:00,124077363779.4192
2025-09-12 05:15:00,124077363779.4192
2025-09-12 05:30:00,124077363779.4192
2025-09-12 05:45:00,124077363779.4192
2025-09-12 06:00:00,124077363779.4192
2025-09-12 06:15:00,124077363779.4192
2025-09-12 06:30:00,124077363779.4192
2025-09-12 06:45:00,124077363779.4192
2025-09-12 07:00:00,124077363779.4192
2025-09-12 07:15:00,124077363779.4192
2025-09-12 07:30:00,124077363779.4192
2025-09-12 07:45:00,124077363779.4192
2025-09-12 08:00:00,124077363779.4192
2025-09-12 08:15:00,124077363779.4192
2025-09-12 08:30:00,124077363779.4192
2025-09-12 08:45:00,124077363779.4192
2025-09-12 09:00:00,124077363779.4192
2025-09-12 09:15:00,124077363779.4192
2025-09-12 09:30:00,124077363779.4192
2025-09-12 09:45:00,124077363779.4192
2025-09-12 10:00:00,124077363779.4192
2025-09-12 10:15:00,124077363779.4192
2025-09-12 10:30:00,124077363779.4192
2025-09-12 10:45:00,124077363779.4192
2025-09-12 11:00:00,124077363779.4192
2025-09-12 11:15:00,124077363779.4192
2025-09-12 11:30:00,124077363779.4192
2025-09-12 11:45:00,124077363779.4192
2025-09-12 12:00:00,124077363779.4192
2025-09-12 12:15:00,124077363779.4192
2025-09-12 12:30:00,124077363779.4192
2025-09-12 12:45:00,124077363779.4192
2025-09-12 13:00:00,124077363779.4192
2025-09-12 13:15:00,124077363779.4192
2025-09-12 13:30:00,124077363779.4192
2025-09-12 13:45:00,124077363779.4192
2025-09-12 14:00:00,124077363779.4192
2025-09-12 14:15:00,124077363779.4192
2025-09-12 14:30:00,124077363779.4192
2025-09-12 14:45:00,124077363779.4192
2025-09-12 15:00:00,124077363779.4192
2025-09-12 15:15:00,124077363779.4192
2025-09-12 15:30:00,124077363779.4192
2025-09-12 15:45:00,124077363779.4192
2025-09-12 16:00:00,124077363779.4192
2025-09-12 16:15:00,124077363779.4192
2025-09-12 16:30:00,124077363779.4192
2025-09-12 16:45:00,124077363779.4192
2025-09-12 17:00:00,124077363779.4192
2025-09-12 17:15:00,124077363779.4192
2025-09-12 17:30:00,124077363779.4192
2025-09-12 17:45:00,124077363779.4192
2025-09-12 18:00:00,124077363779.4192
2025-09-12 18:15:00,124077363779.4192
2025-09-12 18:30:00,124077363779.4192
2025-09-12 18:45:00,124077363779.4192
2025-09-12 19:00:00,124077363779.4192
2025-09-12 19:15:00,124077363779.4192
2025-09-12 19:30:00,124077363779.4192
2025-09-12 19:45:00,124077363779.4192
2025-09-12 20:00:00,124077363779.4192
2025-09-12 20:15:00,124077363779.4192
2025-09-12 20:30:00,124077363779.4192
2025-09-12 20:45:00,124077363779.4192
2025-09-12 21:00:00,124077363779.4192
2025-09-12 21:15:00,124077363779.4192
2025-09-12 21:30:00,124077363779.4192
2025-09-12 21:45:00,124077363779.4192
2025-09-12 22:00:00,124077363779.4192
2025-09-12 22:15:00,124077363779.4192
2025-09-12 22:30:00,124077363779.4192
2025-09-12 22:45:00,124077363779.4192
2025-09-12 23:00:00,124077363779.4192
2025-09-12 23:15:00,124077363779.4192
2025-09-12 23:30:00,124077363779.4192
2025-09-12 23:45:00,124077363779.4192
2025-09-13 01:00:00,124077363779.4192
2025-09-13 01:15:00,124077363779.4192
2025-09-13 01:30:00,124077363779.4192
2025-09-13 01:45:00,124077363779.4192
2025-09-13 02:00:00,124077363779.4192
2025-09-13 02:15:00,124077363779.4192
2025-09-13 02:30:00,124077363779.4192
2025-09-13 02:45:00,124077363779.4192
2025-09-13 03:00:00,124077363779.4192
2025-09-13 03:15:00,124077363779.4192
2025-09-13 03:30:00,124077363779.4192
2025-09-13 03:45:00,124077363779.4192
2025-09-13 04:00:00,124077363779.4192
2025-09-13 04:15:00,124077363779.4192
2025-09-13 04:30:00,124077363779.4192
2025-09-13 04:45:00,124077363779.4192
2025-09-13 05:00:00,124077363779.4192
2025-09-13 05:15:00,124077363779.4192
2025-09-13 05:30:00,124077363779.4192
2025-09-13 05:45:00,124077363779.4192
2025-09-13 06:00:00,124077363779.4192
2025-09-13 06:15:00,124077363779.4192
2025-09-13 06:30:00,124077363779.4192
2025-09-13 06:45:00,124077363779.4192
2025-09-13 07:00:00,124077363779.4192
2025-09-13 07:15:00,124077363779.4192
2025-09-13 07:30:00,124077363779.4192
2025-09-13 07:45:00,124077363779.4192
2025-09-13 08:00:00,124077363779.4192
2025-09-13 08:15:00,124077363779.4192
2025-09-13 08:30:00,124077363779.4192
2025-09-13 08:45:00,124077363779.4192
2025-09-13 09:00:00,124077363779.4192
2025-09-13 09:15:00,124077363779.4192
2025-09-13 09:30:00,124077363779.4192
2025-09-13 09:45:00,124077363779.4192
2025-09-13 10:00:00,124077363779.4192
2025-09-13 10:15:00,124077363779.4192
2025-09-13 10:30:00,124077363779.4192
2025-09-13 10:45:00,124077363779.4192
2025-09-13 11:00:00,124077363779.4192
2025-09-13 11:15:00,124077363779.4192
2025-09-13 11:30:00,124077363779.4192
2025-09-13 11:45:00,124077363779.4192
2025-09-13 12:00:00,124077363779.4192
2025-09-13 12:15:00,124077363779.4192
2025-09-13 12:30:00,124077363779.4192
2025-09-13 12:45:00,124077363779.4192
2025-09-13 13:00:00,124077363779.4192
2025-09-13 13:15:00,124077363779.4192
2025-09-13 13:30:00,124077363779.4192
2025-09-13 13:45:00,124077363779.4192
2025-09-13 14:00:00,124077363779.4192
2025-09-13 14:15:00,124077363779.4192
2025-09-13 14:30:00,124077363779.4192
2025-09-13 14:45:00,124077363779.4192
2025-09-13 15:00:00,124077363779.4192
2025-09-13 15:15:00,124077363779.4192
2025-09-13 15:30:00,124077363779.4192
2025-09-13 15:45:00,124077363779.4192
2025-09-13 16:00:00,124077363779.4192
2025-09-13 16:15:00,124077363779.4192
2025-09-13 16:30:00,124077363779.4192
2025-09-13 16:45:00,124077363779.4192
2025-09-13 17:00:00,124077363779.4192
2025-09-13 17:15:00,124077363779.4192
2025-09-13 17:30:00,124077363779.4192
2025-09-13 17:45:00,124077363779.4192
2025-09-13 18:00:00,124077363779.4192
2025-09-13 18:15:00,124077363779.4192
2025-09-13 18:30:00,124077363779.4192
2025-09-13 18:45:00,124077363779.4192
2025-09-13 19:00:00,124077363779.4192
2025-09-13 19:15:00,124077363779.4192
2025-09-13 19:30:00,124077363779.4192
2025-09-13 19:45:00,124077363779.4192
2025-09-13 20:00:00,124077363779.4192
2025-09-13 20:15:00,124077363779.4192
2025-09-13 20:30:00,124077363779.4192
2025-09-13 20:45:00,124077363779.4192
2025-09-13 21:00:00,124077363779.4192
2025-09-13 21:15:00,124077363779.4192
2025-09-13 21:30:00,124077363779.4192
2025-09-13 21:45:00,124077363779.4192
2025-09-13 22:00:00,124077363779.4192
2025-09-13 22:15:00,124077363779.4192
2025-09-13 22:30:00,124077363779.4192
2025-09-13 22:45:00,124077363779.4192
2025-09-13 23:00:00,124077363779.4192
2025-09-13 23:15:00,124077363779.4192
2025-09-13 23:30:00,124077363779.4192
2025-09-13 23:45:00,124077363779.4192
2025-09-14 00:00:00,124077363779.4192
2025-09-14 00:15:00,124077363779.4192
2025-09-14 00:30:00,124077363779.4192
2025-09-14 00:45:00,124077363779.4192
2025-09-14 01:00:00,124077363779.4192
2025-09-14 01:15:00,124077363779.4192
2025-09-14 01:30:00,124077363779.4192
2025-09-14 01:45:00,124077363779.4192
2025-09-14 02:00:00,124077363779.4192
2025-09-14 02:15:00,124077363779.4192
2025-09-14 02:30:00,124077363779.4192
2025-09-14 02:45:00,124077363779.4192
2025-09-14 03:00:00,124077363779.4192
2025-09-14 03:15:00,124077363779.4192
2025-09-14 03:30:00,124077363779.4192
2025-09-14 03:45:00,124077363779.4192
2025-09-14 04:00:00,124077363779.4192
2025-09-14 04:15:00,124077363779.4192
2025-09-14 04:30:00,124077363779.4192
2025-09-14 04:45:00,124077363779.4192
2025-09-14 05:00:00,124077363779.4192
2025-09-14 05:15:00,124077363779.4192
2025-09-14 05:30:00,124077363779.4192
2025-09-14 05:45:00,124077363779.4192
2025-09-14 06:00:00,124077363779.4192
2025-09-14 06:15:00,124077363779.4192
2025-09-14 06:30:00,124077363779.4192
2025-09-14 06:45:00,124077363779.4192
2025-09-14 07:00:00,124077363779.4192
2025-09-14 07:15:00,124077363779.4192
2025-09-14 07:30:00,124077363779.4192
2025-09-14 07:45:00,124077363779.4192
2025-09-14 08:00:00,124077363779.4192
2025-09-14 08:15:00,124077363779.4192
2025-09-14 08:30:00,124077363779.4192
2025-09-14 08:45:00,124077363779.4192
2025-09-14 09:00:00,124077363779.4192
2025-09-14 09:15:00,124077363779.4192
2025-09-14 09:30:00,124077363779.4192
2025-09-14 09:45:00,124077363779.4192
2025-09-14 10:00:00,124077363779.4192
2025-09-14 10:15:00,124077363779.4192
2025-09-14 10:30:00,124077363779.4192
2025-09-14 10:45:00,124077363779.4192
2025-09-14 11:00:00,124077363779.4192
2025-09-14 11:15:00,124077363779.4192
2025-09-14 11:30:00,124077363779.4192
2025-09-14 11:45:00,124077363779.4192
2025-09-14 12:00:00,124077363779.4192
2025-09-14 12:15:00,124077363779.4192
2025-09-14 12:30:00,124077363779.4192
2025-09-14 12:45:00,124077363779.4192
2025-09-14 13:00:00,124077363779.4192
2025-09-14 13:15:00,124077363779.4192
2025-09-14 13:30:00,124077363779.4192
2025-09-14 13:45:00,124077363779.4192
2025-09-14 14:00:00,124077363779.4192
2025-09-14 14:15:00,124077363779.4192
2025-09-14 14:30:00,124077363779.4192
2025-09-14 14:45:00,124077363779.4192
2025-09-14 15:00:00,124077363779.4192
2025-09-14 15:15:00,124077363779.4192
2025-09-14 15:30:00,124077363779.4192
2025-09-14 15:45:00,124077363779.4192
2025-09-14 16:00:00,124077363779.4192
2025-09-14 16:15:00,124077363779.4192
2025-09-14 16:30:00,124077363779.4192
2025-09-14 16:45:00,124077363779.4192
2025-09-14 17:00:00,124077363779.4192
2025-09-14 17:15:00,124077363779.4192
2025-09-14 17:30:00,124077363779.4192
2025-09-14 17:45:00,124077363779.4192
2025-09-14 18:00:00,124077363779.4192
2025-09-14 18:15:00,124077363779.4192
2025-09-14 18:30:00,124077363779.4192
2025-09-14 18:45:00,124077363779.4192
2025-09-14 19:00:00,124077363779.4192
2025-09-14 19:15:00,124077363779.4192
2025-09-14 19:30:00,124077363779.4192
2025-09-14 19:45:00,124077363779.4192
2025-09-14 20:00:00,124077363779.4192
